episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
240,1.0,0.32259970496912344,2.6909032433197195,-84.00741894809977,-15.0,1.0,2,0.0,False,True,0.6076497091074231,1,23.11822180235112,1651.632,prepare,0.0
240,2.0,0.3225913188481705,2.691248149226444,-83.9968729673354,15.0,1.5,7,1.0,False,True,0.6061621552475202,1,23.11822180235112,1651.701,in_progress,0.0
240,3.0,0.32491884047786523,2.686592613494278,-83.57851150386382,30.0,1.5,9,0.8,False,True,0.6272413310607354,1,23.11822180235112,1651.769,in_progress,0.0
240,4.0,0.3369465077773837,2.664417061825193,-81.34777499573975,-15.0,1.0,2,1.0,False,True,0.7298645662354019,1,23.11822180235112,1651.823,in_progress,0.0
240,5.0,0.3547399896290013,2.6401585649313404,-78.023427577921,30.0,1.5,9,0.8,False,True,0.8446024875657987,1,23.11822180235112,1651.9,in_progress,0.0
240,6.0,0.3864415604296797,2.5984162476302624,-72.89276075099097,15.0,1.5,7,1.0,False,True,1.042696571071584,2,23.11822180235112,1651.967,in_progress,0.0
240,7.0,0.4206142216009913,2.554865134062701,-68.31696786862409,30.0,1.5,9,0.8,False,True,1.2500439705965949,2,23.11822180235112,1652.018,in_progress,0.0
240,8.0,0.475229389005661,2.499456408269104,-61.60588409233295,-15.0,1.5,3,0.5,False,True,1.5444414023069202,2,23.11822180235112,1652.094,in_progress,0.0
240,9.0,0.5363605684202182,2.448071195507968,-55.13602482619305,0.0,1.5,5,0.5,False,True,1.8117977051807743,3,23.11822180235112,1652.154,in_progress,0.0
240,10.0,0.6152270397990955,2.3947134755124266,-47.63333021185995,-15.0,1.5,3,0.5,False,True,2.143540221960736,3,23.11822180235112,1652.233,in_progress,0.0
240,11.0,0.6911786910829879,2.345904979603297,-42.46804612367695,-15.0,1.5,3,0.1,False,True,2.4230257608872456,4,23.11822180235112,1652.292,in_progress,0.0
240,12.0,0.788854720607148,2.2862762638525624,-37.87340891343653,30.0,1.0,8,0.08000000000000002,False,True,2.828746838795261,4,23.11822180235112,1652.363,in_progress,0.0
240,13.0,0.863683546792658,2.246089331800933,-34.67117464557094,0.0,1.5,5,0.1,False,True,3.0805729209300767,5,23.11822180235112,1652.433,in_progress,0.0
240,14.0,0.9642991251387141,2.2012476421430742,-30.392206045535584,-15.0,1.5,3,0.1,False,False,3.5015879632606466,5,23.11822180235112,1652.511,in_progress,0.0
240,15.0,1.0613671491176986,2.160569896791515,-27.535011769864745,0.0,1.5,5,0.001,False,False,3.7990260459788323,6,23.11822180235112,1652.568,in_progress,0.0
240,16.0,1.1481561025738416,2.124186664972271,-25.815218000530816,15.0,1.0,6,0.001,False,False,4.287489447411474,7,23.11822180235112,1652.635,in_progress,0.0
240,17.0,1.2425964457982643,2.0937704604351453,-22.852907300660377,-30.0,1.5,1,0.0008,True,False,4.847122933473347,7,23.11822180235112,1652.69,off_track,0.0
241,1.0,0.6601751699319511,1.593968714860904,-62.61645232692254,-15.0,1.5,3,0.0,False,True,0.6050390258312576,9,23.11822180235112,1652.962,prepare,0.0
241,2.0,0.6602509244057011,1.5941648138795441,-62.56158845260346,15.0,1.0,6,1.0,False,True,0.6045047226905285,9,23.11822180235112,1653.03,in_progress,0.0
241,3.0,0.6629245305358998,1.5909457337559196,-62.35579231744368,30.0,1.0,8,0.8,False,True,0.6224774626433769,9,23.11822180235112,1653.094,in_progress,0.0
241,4.0,0.6750997708554571,1.5674561791728276,-62.447435741663945,15.0,1.5,7,1.0,False,True,0.7363957561583541,9,23.11822180235112,1653.165,in_progress,0.0
241,5.0,0.6932072644902452,1.537965611604296,-61.94210946333329,30.0,1.5,9,0.8,False,True,0.8818733933460242,9,23.11822180235112,1653.231,in_progress,0.0
241,6.0,0.7159661028496851,1.50599578612588,-60.787429581166116,15.0,1.0,6,1.0,False,True,1.0492229684314687,9,23.11822180235112,1653.293,in_progress,0.0
241,7.0,0.7548668396093882,1.4554418332805306,-58.70662256413042,30.0,1.0,8,0.8,False,True,1.324889545902519,10,23.11822180235112,1653.368,in_progress,0.0
241,8.0,0.8012871730475235,1.4050963576676534,-55.62554616001459,-15.0,1.0,2,1.0,False,True,1.609140033374161,10,23.11822180235112,1653.432,in_progress,0.0
241,9.0,0.8559354733033212,1.3529908765538194,-52.1749838676561,15.0,1.0,6,1.0,False,True,1.935109914656906,11,23.11822180235112,1653.494,in_progress,0.0
241,10.0,0.899212729456307,1.3123965641946522,-50.05181973633684,30.0,1.0,8,0.8,False,True,2.1875999326947504,11,23.11822180235112,1653.561,in_progress,0.0
241,11.0,0.9599229066194188,1.2648063134368932,-46.534455242617206,0.0,1.5,5,1.0,False,True,2.50021974806864,11,23.11822180235112,1653.632,in_progress,0.0
241,12.0,1.0262127309480467,1.2241760323034017,-42.116547346806875,15.0,1.0,6,1.0,False,True,2.8362349374851714,12,23.11822180235112,1653.698,in_progress,0.0
241,13.0,1.1012430825437738,1.1824562858412242,-37.775399275089555,-15.0,1.0,2,1.0,False,True,3.166476232236495,12,23.11822180235112,1653.767,in_progress,0.0
241,14.0,1.1672181020747021,1.1532403187851075,-33.89531569901284,30.0,1.0,8,0.8,False,True,3.476828157861658,13,23.11822180235112,1653.833,in_progress,0.0
241,15.0,1.2256704835581123,1.130918172919701,-30.685748983949303,30.0,1.0,8,0.8,False,True,3.689591837065957,13,23.11822180235112,1653.872,in_progress,0.0
241,16.0,1.3073532243310502,1.1062940911679076,-26.200537545098637,30.0,1.0,8,0.8,False,True,4.053522501477263,14,23.11822180235112,1653.96,in_progress,0.0
241,17.0,1.3843284429726361,1.0931162353699602,-21.250715271976993,-30.0,1.0,0,0.8,False,True,4.334115276071734,14,23.11822180235112,1654.028,in_progress,0.0
241,18.0,1.4492014707932868,1.0878913557453598,-17.04951931147301,30.0,1.0,8,0.4,False,True,4.61453393570154,15,23.11822180235112,1654.101,in_progress,0.0
241,19.0,1.5262009545470108,1.08249023545293,-13.244222694969256,15.0,1.0,6,0.5,False,True,4.911916190033162,15,23.11822180235112,1654.168,in_progress,0.0
241,20.0,1.58974739819532,1.0806697603377962,-10.333770118350236,0.0,1.5,5,0.5,False,True,5.1852764723794325,16,23.11822180235112,1654.226,in_progress,0.0
241,21.0,1.67736330296851,1.085377168430662,-5.895970126975919,-15.0,1.5,3,0.5,False,True,5.535368339957082,16,23.11822180235112,1654.297,in_progress,0.0
241,22.0,1.7658291058037825,1.0840771207032704,-4.297738134359759,-15.0,1.0,2,0.5,False,True,5.913823614097834,17,23.11822180235112,1654.371,in_progress,0.0
241,23.0,1.8395928045058783,1.083220412249918,-3.2868627929034866,30.0,1.0,8,0.4,False,True,6.212095779311793,17,23.11822180235112,1654.432,in_progress,0.0
241,24.0,1.9180716134610947,1.0845422151054038,-2.0233061347061545,30.0,1.0,8,0.4,False,True,6.548068297822855,18,23.11822180235112,1654.499,in_progress,0.0
241,25.0,1.9950124649216776,1.0904256425858612,-0.13534409005216747,0.0,1.5,5,0.5,False,True,6.877838608267109,18,23.11822180235112,1654.56,in_progress,0.0
241,26.0,2.0584491999186834,1.0993081938143967,1.865337892472748,-30.0,1.0,0,0.4,False,True,7.154822028149327,19,23.11822180235112,1654.625,in_progress,0.0
241,27.0,2.1603390494041195,1.1146184117994111,4.3045815141080235,-30.0,1.0,0,0.4,False,True,7.6030414041938705,19,23.11822180235112,1654.701,in_progress,0.0
241,28.0,2.2403025040438944,1.1216763363170104,4.529560033029184,-30.0,1.5,1,0.4,False,True,7.949331322037999,20,23.11822180235112,1654.768,in_progress,0.0
241,29.0,2.3059752741206343,1.1224371420956567,3.476126710955634,-30.0,1.0,0,0.4,False,True,8.236308847019377,20,23.11822180235112,1654.827,in_progress,0.0
241,30.0,2.381212078128903,1.116759074096694,1.2017776443404868,-15.0,1.5,3,0.5,False,True,8.554113960686397,21,23.11822180235112,1654.899,in_progress,0.0
241,31.0,2.4485388103759447,1.1080889312406663,-1.1354952269680243,30.0,1.0,8,0.4,False,True,8.900184319957598,21,23.11822180235112,1654.966,in_progress,0.0
241,32.0,2.544894685109256,1.0946690659538048,-3.563616197027633,-15.0,1.5,3,0.5,False,True,9.31031778132565,22,23.11822180235112,1655.034,in_progress,0.0
241,33.0,2.61983281225097,1.0840105566766973,-4.91220439720165,0.0,1.5,5,0.5,False,True,9.754026157643091,23,23.11822180235112,1655.099,in_progress,0.0
241,34.0,2.7039242110322768,1.0709498150162626,-6.172732951622635,0.0,1.5,5,0.5,False,True,10.246800231409765,23,23.11822180235112,1655.169,in_progress,0.0
241,35.0,2.810649338227406,1.054610614598571,-7.224704732087363,-15.0,1.0,2,0.5,False,True,10.907250921600802,24,23.11822180235112,1655.231,in_progress,0.0
241,36.0,2.9051139590763806,1.0340625100896874,-8.998519412755106,-30.0,1.5,1,0.4,False,True,11.513269813795114,25,23.11822180235112,1655.299,in_progress,0.0
241,37.0,2.9772368408940326,1.0141163428292999,-10.889593252632174,-15.0,1.5,3,0.5,False,True,11.828925890614096,26,23.11822180235112,1655.329,in_progress,0.0
241,38.0,3.054385137064383,0.984989563180474,-13.945532452895785,-30.0,1.0,0,0.4,False,True,12.328890461792561,27,23.11822180235112,1655.419,in_progress,0.0
241,39.0,3.1557782136558465,0.9381724212101791,-18.342198752645157,-30.0,1.0,0,0.4,False,True,12.905901435735156,27,23.11822180235112,1655.501,in_progress,0.0
241,40.0,3.2387640252577614,0.8854033089151246,-23.56656882743677,-30.0,1.0,0,0.4,False,True,13.383294683985557,28,23.11822180235112,1655.558,in_progress,0.0
241,41.0,3.298673054300815,0.8379681514319229,-27.904445651394557,0.0,1.5,5,0.5,False,True,13.70572370569324,29,23.11822180235112,1655.633,in_progress,0.0
241,42.0,3.372543334284999,0.7599450997315762,-35.1721444542771,-15.0,1.0,2,0.5,False,True,14.19270960756961,29,23.11822180235112,1655.692,in_progress,0.0
241,43.0,3.421466185868746,0.6987543642977618,-40.07694081283804,15.0,1.0,6,0.5,False,True,14.53131924588601,30,23.11822180235112,1655.76,in_progress,0.0
241,44.0,3.458452007745786,0.6475543306910626,-43.59833353179036,30.0,1.5,9,0.4,False,True,14.771241140279345,30,23.11822180235112,1655.831,in_progress,0.0
241,45.0,3.5124206536961977,0.5816722860879306,-45.86641769040883,30.0,1.0,8,0.4,False,True,15.139601971085959,31,23.11822180235112,1655.9,in_progress,0.0
241,46.0,3.5692698021328293,0.5176233151072158,-46.68693634199977,30.0,1.0,8,0.4,False,True,15.453898254655218,31,23.11822180235112,1655.962,in_progress,0.0
241,47.0,3.627240141884574,0.4659112781719986,-45.14746995241451,30.0,1.0,8,0.4,False,True,15.789680184362197,32,23.11822180235112,1656.022,in_progress,0.0
241,48.0,3.6850242924192265,0.42529259246733175,-42.37167409527238,0.0,1.0,4,0.5,False,True,16.038584134757865,32,23.11822180235112,1656.092,in_progress,0.0
241,49.0,3.7457170821965553,0.38545986428420864,-39.654956596734685,30.0,1.0,8,0.4,False,True,16.351657455559266,33,23.11822180235112,1656.161,in_progress,0.0
