episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
320,1.0,0.3223794162104569,2.691204661010124,-84.03175516163147,15.0,0.6,3,0.0,False,True,0.606253524526546,1,23.11822180235112,8236.956,prepare,0.0
320,2.0,0.3225854371478375,2.6915067892089364,-83.98396769901306,15.0,0.6,3,1.0,False,True,0.6050468437941432,1,23.11822180235112,8237.012,in_progress,0.0
320,3.0,0.3216859973379742,2.681608014664031,-84.53015838100927,15.0,0.6,3,1.0,False,True,0.6472245490716271,1,23.11822180235112,8237.101,in_progress,0.0
320,4.0,0.3203522020717346,2.664609610274428,-85.29315464947479,15.0,0.6,3,1.0,False,True,0.7189172861410184,1,23.11822180235112,8237.167,in_progress,0.0
320,5.0,0.3202576149511001,2.639125484397499,-85.82226588943783,-30.0,0.6,0,0.8,False,True,0.8279918676028296,1,23.11822180235112,8237.238,in_progress,0.0
320,6.0,0.3189835098644036,2.596088223485491,-86.90047515990044,0.0,0.6,2,1.0,False,True,1.011515827554332,2,23.11822180235112,8237.271,in_progress,0.0
320,7.0,0.31784912851569913,2.555528067349882,-87.67817355494421,30.0,0.6,4,0.8,False,True,1.1845171584676328,2,23.11822180235112,8237.367,in_progress,0.0
320,8.0,0.31766363413372206,2.512408898493326,-88.11669227351696,0.0,0.6,2,1.0,False,True,1.3632848902477468,2,23.11822180235112,8237.425,in_progress,0.0
320,9.0,0.31789697574646275,2.4735942753145417,-88.3650768855795,0.0,0.6,2,1.0,False,True,1.5284693990379077,2,23.11822180235112,8237.488,in_progress,0.0
320,10.0,0.3195245479417684,2.4311561077350397,-88.24816114113236,0.0,0.6,2,1.0,False,True,1.7101730702714184,3,23.11822180235112,8237.55,in_progress,0.0
320,11.0,0.32032895903430125,2.3937362913302844,-88.35927216126653,-15.0,0.6,1,1.0,False,True,1.8698853850232269,3,23.11822180235112,8237.639,in_progress,0.0
320,12.0,0.32139346495999743,2.3487596990897126,-88.44119967355363,15.0,0.6,3,1.0,False,True,2.0519371554285235,3,23.11822180235112,8237.693,in_progress,0.0
320,13.0,0.322279945685216,2.3093222114799974,-88.48391295068397,15.0,0.6,3,1.0,False,True,2.21903494131038,3,23.11822180235112,8237.759,in_progress,0.0
320,14.0,0.323217968289734,2.259865031781163,-88.57437115857202,30.0,0.6,4,0.8,False,True,2.4284178126031666,4,23.11822180235112,8237.817,in_progress,0.0
320,15.0,0.3256495664341492,2.223369455910094,-88.23248739131887,30.0,0.6,4,0.8,False,True,2.5846151260778334,4,23.11822180235112,8237.907,in_progress,0.0
320,16.0,0.33704927058600254,2.169459177311546,-85.99670575501155,0.0,0.6,2,1.0,False,True,2.809938833994297,4,23.11822180235112,8237.954,in_progress,0.0
320,17.0,0.3505428884914593,2.120309224638082,-83.64137368272972,0.0,0.6,2,1.0,False,True,3.0304046379916065,5,23.11822180235112,8238.036,in_progress,0.0
320,18.0,0.3596300114868278,2.087282239813154,-82.36947651501977,30.0,0.6,4,0.8,False,True,3.1785719836636606,5,23.11822180235112,8238.098,in_progress,0.0
320,19.0,0.37588578428455677,2.040741952502737,-80.05456564185674,30.0,0.6,4,0.8,False,True,3.3727272369072407,5,23.11822180235112,8238.164,in_progress,0.0
320,20.0,0.39131548349824563,2.006369403742882,-77.80540327944377,15.0,0.6,3,1.0,False,True,3.534773951351669,5,23.11822180235112,8238.234,in_progress,0.0
320,21.0,0.41567119667568964,1.9586515367527517,-74.64243461733909,-15.0,0.6,1,1.0,False,True,3.763671867730993,6,23.11822180235112,8238.306,in_progress,0.0
320,22.0,0.44166272480773483,1.9090905864539631,-71.90354197897015,15.0,0.6,3,1.0,False,True,3.982419144424123,6,23.11822180235112,8238.349,in_progress,0.0
320,23.0,0.4670012776680354,1.8625176077541659,-69.72117111122051,30.0,0.6,4,0.8,False,True,4.210446810084452,6,23.11822180235112,8238.431,in_progress,0.0
320,24.0,0.481173417647511,1.841323961440782,-68.30588991010428,0.0,0.6,2,1.0,False,True,4.318570358184117,7,23.11822180235112,8238.493,in_progress,0.0
320,25.0,0.509375164288117,1.8000124022145823,-65.77236504022149,-15.0,0.6,1,1.0,False,True,4.530280703346887,7,23.11822180235112,8238.564,in_progress,0.0
320,26.0,0.5319286733037368,1.7679120680162943,-63.98684501053143,0.0,0.6,2,1.0,False,True,4.683501404461094,7,23.11822180235112,8238.629,in_progress,0.0
320,27.0,0.5575016591948043,1.7299680038385001,-62.528099908014035,-15.0,0.6,1,1.0,False,True,4.880127854505381,7,23.11822180235112,8238.693,in_progress,0.0
320,28.0,0.5830840996006907,1.693449605050128,-61.15843055659138,15.0,0.6,3,1.0,False,True,5.07129839533238,8,23.11822180235112,8238.769,in_progress,0.0
320,29.0,0.6135199602246606,1.6510610253996034,-59.70546044757052,30.0,0.6,4,0.8,False,True,5.288073623603711,8,23.11822180235112,8238.837,in_progress,0.0
320,30.0,0.6388182112403311,1.6205636200345994,-58.2057984544423,15.0,0.6,3,1.0,False,True,5.458272800153223,8,23.11822180235112,8238.891,in_progress,0.0
320,31.0,0.671503297702456,1.5864480408244925,-55.91675201461914,-15.0,0.6,1,1.0,False,True,5.658966175854169,9,23.11822180235112,8238.965,in_progress,0.0
320,32.0,0.7010565022792398,1.5548416381083265,-54.24830380628923,30.0,0.6,4,0.8,False,True,5.8431887394621285,9,23.11822180235112,8239.02,in_progress,0.0
320,33.0,0.7346563926425483,1.522613744206167,-52.29447128864275,15.0,0.6,3,1.0,False,True,6.046215330341391,9,23.11822180235112,8239.1,in_progress,0.0
320,34.0,0.772932214769325,1.4924868172988301,-49.53020504689043,30.0,0.6,4,0.8,False,True,6.252503228070551,10,23.11822180235112,8239.167,in_progress,0.0
